game_id,version,is_sona_autocredit,sona_experiment_id,sona_credit_token,sona_survey_code,round_index,player_id,bot_id,bot_strategy,bot_move_probabilities,round_begin_ts,player_move,player_rt,player_outcome,player_outcome_viewtime,player_points,player_total
c1048822-d17f-4dfd-9fb2-4be0dede8372,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,bot,841194e4-cc2a-469c-9e94-30fab3caf036,prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582331583092,rock,0,loss,0,-1,-3
c1048822-d17f-4dfd-9fb2-4be0dede8372,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,53b1b108-21bf-4d40-9080-2542246d3f09,,,,1582331585836,none,10000,loss,17082,-1,20
c1048822-d17f-4dfd-9fb2-4be0dede8372,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,bot,841194e4-cc2a-469c-9e94-30fab3caf036,prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582331585836,scissors,0,win,0,3,-4
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332072811,scissors,4176,win,5548,3,0
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332072811,paper,0,loss,0,-1,0
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332082588,rock,3912,tie,6682,0,3
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332082588,rock,0,tie,0,0,-1
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332093215,scissors,4078,win,1848,3,3
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332093215,paper,0,loss,0,-1,-1
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332099172,paper,6323,win,2227,3,6
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332099172,rock,0,loss,0,-1,-2
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332107754,rock,1553,win,1294,3,9
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332107754,scissors,0,loss,0,-1,-3
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332110634,scissors,1016,win,1153,3,12
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332110634,paper,0,loss,0,-1,-4
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332112832,paper,981,win,1323,3,15
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332112832,rock,0,loss,0,-1,-5
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332115223,rock,860,win,1112,3,18
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332115223,scissors,0,loss,0,-1,-6
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332117226,scissors,1552,loss,2574,-1,21
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332117226,rock,0,win,0,3,-7
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,6c8a783e-ad9d-4214-8a85-1b04cdb7ff38,,,,1582332121384,scissors,953,loss,15764,-1,20
6f08e7db-3391-4555-bdfa-ac4625dad014,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,bot,65886bc4-247d-4074-af68-c297a389e0f2,opponent_prev_move_positive,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'scissors': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}}",1582332121384,rock,0,win,0,3,-4
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331332044,none,10000,loss,13973,-1,0
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331332044,paper,0,win,0,3,0
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331356081,scissors,955,tie,1821,0,-1
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331356081,scissors,0,tie,0,0,3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331358896,scissors,1169,tie,11780,0,-1
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331358896,scissors,0,tie,0,0,3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331371876,none,10000,loss,7760,-1,-1
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331371876,scissors,0,win,0,3,3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331389672,paper,1414,loss,1849,-1,-2
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331389672,scissors,0,win,0,3,6
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331392968,rock,1233,loss,2038,-1,-3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331392968,paper,0,win,0,3,9
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331396341,scissors,1219,loss,3416,-1,-4
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331396341,rock,0,win,0,3,12
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331401010,rock,1347,win,2360,3,-5
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,8,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331401010,scissors,0,loss,0,-1,15
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331404752,scissors,1018,loss,2362,-1,-2
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,9,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331404752,rock,0,win,0,3,14
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,581c5b1b-25c7-4b68-9e16-ce0e71994393,,,,1582331408163,paper,893,loss,101858,-1,-3
d99b1265-1bc6-44b0-9e8d-846c8816852e,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,10,bot,901c322b-848b-4857-be0f-66456ced7ea4,opponent_prev_move_nil,"{'rock': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'paper': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}}",1582331408163,scissors,0,win,0,3,17
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331677437,scissors,4684,tie,2429,0,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,1,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331677437,scissors,0,tie,0,0,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331684599,paper,1736,tie,3175,0,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,2,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331684599,paper,0,tie,0,0,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331689541,paper,1614,win,1562,3,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,3,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331689541,rock,0,loss,0,-1,0
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331692753,rock,1267,win,1318,3,3
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,4,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331692753,scissors,0,loss,0,-1,-1
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331695368,scissors,1141,win,1171,3,6
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,5,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331695368,paper,0,loss,0,-1,-2
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331697711,paper,1077,win,962,3,9
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,6,bot,58681a52-605e-4a73-bbd1-f625786236bf,prev_move_negative,"{'rock': {'rock': 0.04999999999999999, 'paper': 0.04999999999999999, 'scissors': 0.9}, 'paper': {'rock': 0.9, 'paper': 0.04999999999999999, 'scissors': 0.04999999999999999}, 'scissors': {'rock': 0.04999999999999999, 'paper': 0.9, 'scissors': 0.04999999999999999}}",1582331697711,rock,0,loss,0,-1,-3
f0d824d0-2b57-4d14-aaf5-123aaaf00645,2,1,1768,19421bc286424246b6b1e873e7a55a8e,1859,7,469be3b1-cb27-4f82-9ead-79e54840f8d6,,,,1582331699792,rock,893,win,1160,3,12
